step,thumb_normal_r0c0,thumb_normal_r0c1,thumb_normal_r0c2,thumb_normal_r0c3,thumb_normal_r1c0,thumb_normal_r1c1,thumb_normal_r1c2,thumb_normal_r1c3,thumb_normal_r2c0,thumb_normal_r2c1,thumb_normal_r2c2,thumb_normal_r2c3,thumb_normal_r3c0,thumb_normal_r3c1,thumb_normal_r3c2,thumb_normal_r3c3,thumb_shear_x_r0c0,thumb_shear_x_r0c1,thumb_shear_x_r0c2,thumb_shear_x_r0c3,thumb_shear_x_r1c0,thumb_shear_x_r1c1,thumb_shear_x_r1c2,thumb_shear_x_r1c3,thumb_shear_x_r2c0,thumb_shear_x_r2c1,thumb_shear_x_r2c2,thumb_shear_x_r2c3,thumb_shear_x_r3c0,thumb_shear_x_r3c1,thumb_shear_x_r3c2,thumb_shear_x_r3c3,thumb_shear_y_r0c0,thumb_shear_y_r0c1,thumb_shear_y_r0c2,thumb_shear_y_r0c3,thumb_shear_y_r1c0,thumb_shear_y_r1c1,thumb_shear_y_r1c2,thumb_shear_y_r1c3,thumb_shear_y_r2c0,thumb_shear_y_r2c1,thumb_shear_y_r2c2,thumb_shear_y_r2c3,thumb_shear_y_r3c0,thumb_shear_y_r3c1,thumb_shear_y_r3c2,thumb_shear_y_r3c3,index_normal_r0c0,index_normal_r0c1,index_normal_r0c2,index_normal_r0c3,index_normal_r1c0,index_normal_r1c1,index_normal_r1c2,index_normal_r1c3,index_normal_r2c0,index_normal_r2c1,index_normal_r2c2,index_normal_r2c3,index_normal_r3c0,index_normal_r3c1,index_normal_r3c2,index_normal_r3c3,index_shear_x_r0c0,index_shear_x_r0c1,index_shear_x_r0c2,index_shear_x_r0c3,index_shear_x_r1c0,index_shear_x_r1c1,index_shear_x_r1c2,index_shear_x_r1c3,index_shear_x_r2c0,index_shear_x_r2c1,index_shear_x_r2c2,index_shear_x_r2c3,index_shear_x_r3c0,index_shear_x_r3c1,index_shear_x_r3c2,index_shear_x_r3c3,index_shear_y_r0c0,index_shear_y_r0c1,index_shear_y_r0c2,index_shear_y_r0c3,index_shear_y_r1c0,index_shear_y_r1c1,index_shear_y_r1c2,index_shear_y_r1c3,index_shear_y_r2c0,index_shear_y_r2c1,index_shear_y_r2c2,index_shear_y_r2c3,index_shear_y_r3c0,index_shear_y_r3c1,index_shear_y_r3c2,index_shear_y_r3c3,middle_normal_r0c0,middle_normal_r0c1,middle_normal_r0c2,middle_normal_r0c3,middle_normal_r1c0,middle_normal_r1c1,middle_normal_r1c2,middle_normal_r1c3,middle_normal_r2c0,middle_normal_r2c1,middle_normal_r2c2,middle_normal_r2c3,middle_normal_r3c0,middle_normal_r3c1,middle_normal_r3c2,middle_normal_r3c3,middle_shear_x_r0c0,middle_shear_x_r0c1,middle_shear_x_r0c2,middle_shear_x_r0c3,middle_shear_x_r1c0,middle_shear_x_r1c1,middle_shear_x_r1c2,middle_shear_x_r1c3,middle_shear_x_r2c0,middle_shear_x_r2c1,middle_shear_x_r2c2,middle_shear_x_r2c3,middle_shear_x_r3c0,middle_shear_x_r3c1,middle_shear_x_r3c2,middle_shear_x_r3c3,middle_shear_y_r0c0,middle_shear_y_r0c1,middle_shear_y_r0c2,middle_shear_y_r0c3,middle_shear_y_r1c0,middle_shear_y_r1c1,middle_shear_y_r1c2,middle_shear_y_r1c3,middle_shear_y_r2c0,middle_shear_y_r2c1,middle_shear_y_r2c2,middle_shear_y_r2c3,middle_shear_y_r3c0,middle_shear_y_r3c1,middle_shear_y_r3c2,middle_shear_y_r3c3,ring_normal_r0c0,ring_normal_r0c1,ring_normal_r0c2,ring_normal_r0c3,ring_normal_r1c0,ring_normal_r1c1,ring_normal_r1c2,ring_normal_r1c3,ring_normal_r2c0,ring_normal_r2c1,ring_normal_r2c2,ring_normal_r2c3,ring_normal_r3c0,ring_normal_r3c1,ring_normal_r3c2,ring_normal_r3c3,ring_shear_x_r0c0,ring_shear_x_r0c1,ring_shear_x_r0c2,ring_shear_x_r0c3,ring_shear_x_r1c0,ring_shear_x_r1c1,ring_shear_x_r1c2,ring_shear_x_r1c3,ring_shear_x_r2c0,ring_shear_x_r2c1,ring_shear_x_r2c2,ring_shear_x_r2c3,ring_shear_x_r3c0,ring_shear_x_r3c1,ring_shear_x_r3c2,ring_shear_x_r3c3,ring_shear_y_r0c0,ring_shear_y_r0c1,ring_shear_y_r0c2,ring_shear_y_r0c3,ring_shear_y_r1c0,ring_shear_y_r1c1,ring_shear_y_r1c2,ring_shear_y_r1c3,ring_shear_y_r2c0,ring_shear_y_r2c1,ring_shear_y_r2c2,ring_shear_y_r2c3,ring_shear_y_r3c0,ring_shear_y_r3c1,ring_shear_y_r3c2,ring_shear_y_r3c3,little_normal_r0c0,little_normal_r0c1,little_normal_r0c2,little_normal_r0c3,little_normal_r1c0,little_normal_r1c1,little_normal_r1c2,little_normal_r1c3,little_normal_r2c0,little_normal_r2c1,little_normal_r2c2,little_normal_r2c3,little_normal_r3c0,little_normal_r3c1,little_normal_r3c2,little_normal_r3c3,little_shear_x_r0c0,little_shear_x_r0c1,little_shear_x_r0c2,little_shear_x_r0c3,little_shear_x_r1c0,little_shear_x_r1c1,little_shear_x_r1c2,little_shear_x_r1c3,little_shear_x_r2c0,little_shear_x_r2c1,little_shear_x_r2c2,little_shear_x_r2c3,little_shear_x_r3c0,little_shear_x_r3c1,little_shear_x_r3c2,little_shear_x_r3c3,little_shear_y_r0c0,little_shear_y_r0c1,little_shear_y_r0c2,little_shear_y_r0c3,little_shear_y_r1c0,little_shear_y_r1c1,little_shear_y_r1c2,little_shear_y_r1c3,little_shear_y_r2c0,little_shear_y_r2c1,little_shear_y_r2c2,little_shear_y_r2c3,little_shear_y_r3c0,little_shear_y_r3c1,little_shear_y_r3c2,little_shear_y_r3c3
0.000000,-0.110122,-0.155627,-0.153824,-0.142479,-0.057088,-0.120774,-0.127146,-0.112079,-0.010488,-0.044366,-0.049795,-0.049825,0.000000,0.000000,0.000000,0.000000,-1.077487,-1.538644,-1.603031,-1.503891,-0.599327,-1.282112,-1.390159,-1.339815,-0.120939,-0.494125,-0.601082,-0.547535,0.000000,0.000000,0.000000,0.000000,-0.229053,-0.322663,-0.328108,-0.295409,-0.102884,-0.219029,-0.233646,-0.218338,-0.016162,-0.065256,-0.077119,-0.068046,0.000000,0.000000,0.000000,0.000000,-0.471159,-0.695537,-0.626523,-0.423970,-0.016772,-0.077497,-0.076871,-0.037231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051324,0.018001,-0.051448,-0.090573,0.001285,0.000663,-0.007082,-0.008511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.473373,0.828710,0.873158,0.685219,0.017930,0.093065,0.108402,0.060847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.156338,-0.281335,-0.161792,-0.031254,-0.456506,-0.682896,-0.560196,-0.296953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050275,-0.088430,-0.051458,-0.010206,-0.242673,-0.262379,-0.272360,-0.166968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006798,-0.007303,-0.005115,-0.001542,-0.002241,-0.010555,-0.008278,-0.014725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018165,-0.030812,-0.003425,-0.290429,-0.611065,-0.657806,-0.576812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005395,0.012340,0.003283,-0.101861,-0.182022,-0.151021,-0.123898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012118,0.016208,0.002075,0.171625,0.392473,0.442746,0.411671
1.000000,-0.677526,-0.895936,-0.923159,-0.882900,-0.433245,-0.816375,-0.855849,-0.839387,-0.122064,-0.433025,-0.496389,-0.450898,0.000000,0.000000,-0.000590,0.000000,0.397725,0.392673,0.395687,0.449882,0.325350,0.447691,0.443110,0.475959,0.112402,0.384815,0.431191,0.406271,0.000000,0.000000,0.000546,0.000000,0.173941,0.200780,0.199505,0.198904,0.106410,0.172093,0.173689,0.171318,0.028208,0.097600,0.107779,0.098102,0.000000,0.000000,0.000107,0.000000,0.173135,0.287141,0.280294,0.194153,0.001820,0.013888,0.014768,0.003395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.509012,-0.833878,-0.815111,-0.567121,-0.005545,-0.040555,-0.043094,-0.010112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090009,0.151213,0.139932,0.086224,0.001199,0.008644,0.008857,0.001940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027483,0.050781,0.030598,0.004780,-0.295895,-0.279581,-0.123167,-0.002948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149510,0.254024,0.136550,0.020594,0.377478,0.565336,0.492951,0.271753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063933,0.107375,0.054388,0.007613,0.150954,0.189849,0.181645,0.100369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003100,-0.052016,-0.030479,-0.002694,-0.402173,-0.814736,-0.944609,-0.859771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001081,-0.004453,0.022019,0.002022,-0.136016,-0.252989,-0.187626,-0.155479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000815,-0.010802,-0.007830,-0.000672,-0.088250,-0.186610,-0.184507,-0.150673
2.000000,-0.485891,-0.734854,-0.798659,-0.783344,-0.265705,-0.621995,-0.706508,-0.715002,-0.046990,-0.241793,-0.334144,-0.341063,0.000000,0.000000,0.000000,0.000000,0.152934,0.171147,0.175872,0.187539,0.120228,0.175250,0.184063,0.194024,0.035906,0.146467,0.179007,0.185827,0.000000,0.000000,0.000000,0.000000,0.079194,0.106356,0.110412,0.112270,0.041037,0.084034,0.092394,0.088786,0.007671,0.033330,0.040898,0.041761,0.000000,0.000000,0.000000,0.000000,-0.018233,-0.016072,0.002129,0.003735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.118686,-0.231988,-0.207295,-0.052618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157524,0.274425,0.214625,0.048633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000565,-0.001651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011009,0.013854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004369,-0.006336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000000,-0.146217,-0.237156,-0.257513,-0.253655,-0.094372,-0.219361,-0.249019,-0.253163,-0.028228,-0.112629,-0.142760,-0.147601,0.000000,-0.003207,-0.010165,-0.010589,-0.837957,-1.357461,-1.499155,-1.471368,-0.536949,-1.285180,-1.472735,-1.495756,-0.161385,-0.670855,-0.858000,-0.880097,0.000000,-0.020715,-0.061393,-0.063600,-0.011970,-0.005569,-0.004961,-0.004549,0.018293,0.052211,0.063164,0.063481,0.012207,0.053491,0.068883,0.068612,0.000000,0.002207,0.006460,0.006618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004243,0.007750,0.004001,0.000140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016269,0.038083,0.027153,0.001366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018206,-0.046702,-0.036356,-0.001951
4.000000,-0.228000,-0.465013,-0.549211,-0.558833,-0.205849,-0.550783,-0.659114,-0.688668,-0.104476,-0.385972,-0.493478,-0.524391,-0.010585,-0.067963,-0.120446,-0.131504,-0.318433,-0.424877,-0.443801,-0.458688,-0.275867,-0.432251,-0.454311,-0.469515,-0.191995,-0.417342,-0.439327,-0.454458,-0.036186,-0.175319,-0.242598,-0.253546,0.039889,0.061108,0.066183,0.066171,0.045077,0.082527,0.089852,0.091337,0.037244,0.087708,0.095040,0.096462,0.007682,0.036762,0.052002,0.053265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000000,-0.166506,-0.409467,-0.499048,-0.506242,-0.289915,-0.686373,-0.813768,-0.845642,-0.306673,-0.710173,-0.819483,-0.855779,-0.208552,-0.455262,-0.548329,-0.553217,-0.309117,-0.749490,-0.926471,-0.946883,-0.547788,-1.301088,-1.514059,-1.580897,-0.578507,-1.337716,-1.559664,-1.623663,-0.398924,-0.865040,-1.039419,-1.055936,-0.014754,-0.032782,-0.038813,-0.037000,-0.002563,-0.003620,0.004451,0.003650,0.023702,0.058491,0.068084,0.074530,0.032517,0.072131,0.086529,0.088750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.000000,-0.103030,-0.294127,-0.373532,-0.362265,-0.292128,-0.713644,-0.812613,-0.833062,-0.375445,-0.816067,-0.923610,-0.942484,-0.351616,-0.623331,-0.701923,-0.689000,-0.161232,-0.460029,-0.585750,-0.564510,-0.460908,-1.119436,-1.293162,-1.310931,-0.598186,-1.303347,-1.471984,-1.490425,-0.551420,-0.993389,-1.122074,-1.095014,0.006438,0.020284,0.021918,0.024440,0.036779,0.087296,0.097918,0.100105,0.073533,0.156796,0.171422,0.174110,0.093185,0.162004,0.178776,0.169915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.000000,0.000000,0.000000,0.000000,0.000000,-0.076555,-0.323331,-0.388893,-0.334804,-0.411314,-0.897033,-0.962576,-0.911128,-0.756456,-1.072122,-1.108130,-1.014374,0.000000,0.000000,0.000000,0.000000,-0.069066,-0.287762,-0.346995,-0.299242,-0.368676,-0.808314,-0.868644,-0.815136,-0.671851,-0.961075,-0.986278,-0.901524,0.000000,0.000000,0.000000,0.000000,0.010466,0.042854,0.049138,0.043061,0.071383,0.155555,0.167218,0.153615,0.157900,0.226661,0.228606,0.204655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
